Unnamed: 0,global_x,global_y,global_z,target_molecule_name
4487404,-1068.9125,2104.357,3.0,Meis2
4487405,-964.5247,2105.0276,3.0,Meis2
4487406,-1099.3319,2105.717,3.0,Meis2
4487407,-899.07385,2107.48,3.0,Meis2
4487408,-908.007,2108.7158,3.0,Meis2
4487409,-910.4698,2111.7197,3.0,Meis2
4487410,-978.40735,2113.3833,3.0,Meis2
4487411,-1074.7089,2114.9849,3.0,Meis2
4487412,-1081.7881,2115.1016,3.0,Meis2
4487413,-993.7292,2115.0896,3.0,Meis2
4487414,-1090.8042,2115.7744,3.0,Meis2
4487415,-914.85126,2115.875,3.0,Meis2
4487416,-964.96405,2117.2646,3.0,Meis2
4487417,-1023.64526,2118.328,3.0,Meis2
4487418,-1081.173,2119.0667,3.0,Meis2
4487419,-1050.2893,2120.0654,3.0,Meis2
4487420,-1018.805,2125.847,3.0,Meis2
4487421,-1083.5011,2126.033,3.0,Meis2
4487422,-953.5847,2128.748,3.0,Meis2
4487423,-948.152,2128.6885,3.0,Meis2
4487424,-1085.0579,2129.431,3.0,Meis2
4487425,-1071.5875,2129.288,3.0,Meis2
4487426,-1000.083,2131.1375,3.0,Meis2
4487427,-1035.579,2131.6592,3.0,Meis2
4487428,-978.73956,2131.7874,3.0,Meis2
4487429,-1045.3816,2132.2175,3.0,Meis2
4487430,-1024.8462,2132.7063,3.0,Meis2
4487431,-1043.4574,2133.5833,3.0,Meis2
4487432,-931.9855,2135.7415,3.0,Meis2
4487433,-981.59094,2136.232,3.0,Meis2
4487434,-1043.415,2140.2537,3.0,Meis2
4487435,-1003.50555,2141.029,3.0,Meis2
4487436,-926.64984,2142.611,3.0,Meis2
4487437,-906.1448,2142.574,3.0,Meis2
4487438,-1081.1915,2143.6394,3.0,Meis2
4487439,-1080.4373,2144.8076,3.0,Meis2
4487440,-948.70526,2145.0464,3.0,Meis2
4487441,-930.67285,2145.1216,3.0,Meis2
4487442,-899.08105,2145.5303,3.0,Meis2
4487443,-1071.4211,2146.8235,3.0,Meis2
4487444,-950.557,2147.064,3.0,Meis2
4487445,-1034.1605,2148.402,3.0,Meis2
4487446,-967.2811,2150.6626,3.0,Meis2
4487447,-1042.7424,2151.7627,3.0,Meis2
4487448,-925.11224,2152.29,3.0,Meis2
4487449,-1009.4975,2152.4678,3.0,Meis2
4487450,-1086.998,2152.77,3.0,Meis2
4487451,-1024.0322,1954.0605,3.0,Moxd1
4487452,-920.8918,1964.5472,3.0,Moxd1
4487453,-1034.952,1972.0203,3.0,Moxd1
4487454,-1041.2241,1973.482,3.0,Moxd1
4487455,-1026.3805,2030.2938,3.0,Moxd1
4487456,-1041.462,2062.9382,3.0,Moxd1
4487457,-1045.585,2069.2188,3.0,Moxd1
4487458,-1012.34955,2082.0906,3.0,Moxd1
4487459,-1085.513,2092.668,3.0,Moxd1
4487460,-1052.7938,2098.0117,3.0,Moxd1
4487461,-915.3388,2108.9985,3.0,Moxd1
4487462,-982.655,2141.5266,3.0,Moxd1
4487463,-907.6192,1958.0566,3.0,Mrc1
4487464,-977.5747,2051.5537,3.0,Mrc1
4487465,-999.2555,2078.8157,3.0,Mrc1
4487466,-1042.5355,2089.0981,3.0,Mrc1
4487467,-952.9033,2151.7632,3.0,Mrc1
4487468,-919.363,1989.3247,3.0,Myh14
4487469,-946.5996,1997.9288,3.0,Myh14
4487470,-946.5402,1998.2501,3.0,Myh14
4487471,-903.95514,2002.6394,3.0,Myh14
4487472,-944.477,2003.6813,3.0,Myh14
4487473,-1029.6119,2005.381,3.0,Myh14
4487474,-962.74084,2012.9896,3.0,Myh14
4487475,-1060.2369,2013.9951,3.0,Myh14
4487476,-1003.7039,2018.883,3.0,Myh14
4487477,-999.56665,2028.4739,3.0,Myh14
4487478,-900.6289999999999,2032.308,3.0,Myh14
4487479,-1017.3994,2034.5989,3.0,Myh14
4487480,-897.1331,2045.2021,3.0,Myh14
4487481,-997.845,2061.769,3.0,Myh14
4487482,-932.1269,2070.5784,3.0,Myh14
4487483,-932.4734,2075.5989,3.0,Myh14
4487484,-901.95776,2086.6052,3.0,Myh14
4487485,-929.18713,2086.817,3.0,Myh14
4487486,-901.44446,2087.0815,3.0,Myh14
4487487,-1096.0198,2088.935,3.0,Myh14
4487488,-1050.6952,2093.514,3.0,Myh14
4487489,-897.795,2099.182,3.0,Myh14
4487490,-1070.5741,2099.993,3.0,Myh14
4487491,-1005.13446,2106.6226,3.0,Myh14
4487492,-1001.5012,2130.7961,3.0,Myh14
4487493,-1039.124,2131.3428,3.0,Myh14
4487494,-906.0577,2136.6636,3.0,Myh14
4487495,-1075.9027,2139.5398,3.0,Myh14
4487496,-990.2585,2154.5713,3.0,Myh14
4487497,-1074.2645,1956.7855,3.0,Ndst4
4487498,-950.51294,1996.0669,3.0,Ndst4
4487499,-1077.1495,2035.4211,3.0,Ndst4
4487500,-1028.7332,2047.5894,3.0,Ndst4
4487501,-1014.03326,2052.0605,3.0,Ndst4
4487502,-1057.9932,2063.4602,3.0,Ndst4
4487503,-1073.1091,2091.2532,3.0,Ndst4
4487504,-1037.1458,2117.998,3.0,Ndst4
4487505,-1020.6415,1955.183,3.0,Nhs
4487506,-995.89056,1970.1248,3.0,Nhs
4487507,-996.8582,1976.4825,3.0,Nhs
4487508,-1042.8867,2031.9017,3.0,Nhs
4487509,-938.05597,2051.8665,3.0,Nhs
4487510,-1062.0806,2076.0627,3.0,Nhs
4487511,-1045.1587,2080.2314,3.0,Nhs
4487512,-1019.0826,2098.0186,3.0,Nhs
4487513,-1031.914,2099.7178,3.0,Nhs
4487514,-1020.5846,2100.8682,3.0,Nhs
4487515,-1026.7443,2103.902,3.0,Nhs
4487516,-1074.01,1950.8014,3.0,Nkain3
4487517,-1087.6643,1963.8254,3.0,Nkain3
4487518,-1068.7917,1976.8562,3.0,Nkain3
4487519,-1014.7931,2020.8749,3.0,Nkain3
4487520,-1084.1832,2040.6366,3.0,Nkain3
4487521,-939.9462,2046.083,3.0,Nkain3
4487522,-919.0204,2047.913,3.0,Nkain3
4487523,-930.9005,2049.8118,3.0,Nkain3
4487524,-942.94464,2056.674,3.0,Nkain3
4487525,-1084.3195,2072.6206,3.0,Nkain3
4487526,-1078.6975,2082.7163,3.0,Nkain3
4487527,-943.91925,2137.0872,3.0,Nkain3
4487528,-940.2363,2145.048,3.0,Nkain3
4487529,-1045.0209,2146.5454,3.0,Nkain3
4487530,-998.496,1973.4436,3.0,Nnmt
4487531,-1016.1287,2080.029,3.0,Nnmt
4487532,-953.2653,2082.5396,3.0,Nnmt
4487533,-1045.6935,2109.0342,3.0,Nnmt
4487534,-996.43787,1950.8052,3.0,Nos1
4487535,-1006.34595,1951.147,3.0,Nos1
4487536,-951.97864,1953.617,3.0,Nos1
4487537,-959.01654,1953.9181,3.0,Nos1
4487538,-1043.5063,1954.1282,3.0,Nos1
4487539,-1052.2048,1954.8363,3.0,Nos1
4487540,-956.8718,1955.2723,3.0,Nos1
4487541,-907.12103,1958.8345,3.0,Nos1
4487542,-959.56854,1959.9868,3.0,Nos1
4487543,-1020.05615,1963.608,3.0,Nos1
4487544,-906.271,1967.0542,3.0,Nos1
4487545,-979.6039,1967.2365,3.0,Nos1
4487546,-1096.3636,1968.2546,3.0,Nos1
4487547,-994.9497,1972.7083,3.0,Nos1
4487548,-1015.08276,1975.4066,3.0,Nos1
4487549,-1091.191,1977.9305,3.0,Nos1
4487550,-1044.9504,1980.1709,3.0,Nos1
4487551,-1036.2595,1988.8235,3.0,Nos1
4487552,-1008.1173,1989.323,3.0,Nos1
4487553,-1030.6718,1991.5691,3.0,Nos1
4487554,-1084.3665,1991.8145,3.0,Nos1
4487555,-1081.867,1994.5896,3.0,Nos1
4487556,-1030.2423,1997.4559,3.0,Nos1
4487557,-985.75757,1998.481,3.0,Nos1
4487558,-1080.8636,2001.8562,3.0,Nos1
4487559,-913.88885,2002.0421,3.0,Nos1
4487560,-971.4671,2003.1519,3.0,Nos1
4487561,-982.2477,2005.1333,3.0,Nos1
4487562,-980.41833,2005.7992,3.0,Nos1
4487563,-1000.1235,2005.8468,3.0,Nos1
4487564,-1077.7552,2007.2605,3.0,Nos1
4487565,-978.4416,2007.2255,3.0,Nos1
4487566,-958.1731,2012.1407,3.0,Nos1
4487567,-1036.4946,2025.626,3.0,Nos1
4487568,-1014.66785,2036.2607,3.0,Nos1
4487569,-1032.5573,2038.1409,3.0,Nos1
4487570,-917.6635,2038.5614,3.0,Nos1
4487571,-1073.7079,2040.2107,3.0,Nos1
4487572,-1027.8242,2042.2267,3.0,Nos1
4487573,-1011.733,2044.7524,3.0,Nos1
4487574,-1034.917,2045.2389,3.0,Nos1
4487575,-1079.1472,2046.419,3.0,Nos1
4487576,-1083.26,2047.9443,3.0,Nos1
4487577,-1055.8112,2059.151,3.0,Nos1
4487578,-1051.9285,2059.075,3.0,Nos1
4487579,-1042.0417,2062.0288,3.0,Nos1
4487580,-1036.3918,2068.2024,3.0,Nos1
4487581,-1045.6045,2074.3523,3.0,Nos1
4487582,-1093.108,2075.3438,3.0,Nos1
4487583,-1078.2924,2076.1506,3.0,Nos1
4487584,-1006.7353,2077.0547,3.0,Nos1
4487585,-1008.09436,2079.0574,3.0,Nos1
4487586,-961.5748,2079.9492,3.0,Nos1
4487587,-969.9777,2082.8306,3.0,Nos1
4487588,-1031.0576,2083.1755,3.0,Nos1
4487589,-959.83777,2084.493,3.0,Nos1
4487590,-1064.9799,2086.79,3.0,Nos1
4487591,-1100.524,2089.5032,3.0,Nos1
4487592,-959.4857,2097.425,3.0,Nos1
4487593,-1036.0316,2098.108,3.0,Nos1
4487594,-1072.3577,2100.21,3.0,Nos1
4487595,-1078.0109,2109.8088,3.0,Nos1
4487596,-981.42316,2119.9353,3.0,Nos1
4487597,-1062.0895,2120.6055,3.0,Nos1
4487598,-1099.7661,2126.1416,3.0,Nos1
4487599,-1077.5422,2130.8103,3.0,Nos1
4487600,-1047.9349,2131.881,3.0,Nos1
4487601,-1083.5629,2132.8733,3.0,Nos1
4487602,-1071.0684,2138.978,3.0,Nos1
4487603,-1089.9559,2141.657,3.0,Nos1
4487604,-1083.7074,2145.4236,3.0,Nos1
4487605,-1087.9777,2145.8994,3.0,Nos1
4487606,-1083.5643,2147.061,3.0,Nos1
4487607,-1036.254,1950.7671,3.0,Npas1
4487608,-1034.5435,1951.1115,3.0,Npas1
4487609,-1035.4633,1954.482,3.0,Npas1
4487610,-1033.6277,1954.5516,3.0,Npas1
4487611,-913.42816,1971.7485,3.0,Npas1
4487612,-1074.8466,1974.5596,3.0,Npas1
4487613,-1002.3668,1975.8755,3.0,Npas1
4487614,-998.81354,1976.8999,3.0,Npas1
4487615,-1079.3422,1980.8799,3.0,Npas1
4487616,-1073.8843,1982.9215,3.0,Npas1
4487617,-1059.6716,2001.7545,3.0,Npas1
4487618,-1055.7872,2009.938,3.0,Npas1
4487619,-1061.189,2028.9061,3.0,Npas1
4487620,-992.7665,2045.5405,3.0,Npas1
4487621,-1051.8632,2054.8003,3.0,Npas1
4487622,-1063.2605,2069.7263,3.0,Npas1
4487623,-1074.0579,1951.1458,3.0,Npnt
4487624,-1075.3472,1953.2845,3.0,Npnt
4487625,-1066.846,1953.3762,3.0,Npnt
4487626,-950.7646,1953.3362,3.0,Npnt
4487627,-1024.5804,1954.934,3.0,Npnt
4487628,-1076.203,1954.955,3.0,Npnt
4487629,-1075.4298,1955.154,3.0,Npnt
4487630,-1022.0096,1955.3625,3.0,Npnt
4487631,-1024.2104,1955.6664,3.0,Npnt
4487632,-1025.2687,1956.1241,3.0,Npnt
4487633,-1022.7567,1956.4263,3.0,Npnt
4487634,-1027.8969,1958.125,3.0,Npnt
4487635,-1025.9812,1958.1143,3.0,Npnt
4487636,-1023.8257,1958.19,3.0,Npnt
4487637,-1021.52094,1958.9252,3.0,Npnt
4487638,-954.3014,1958.9619,3.0,Npnt
4487639,-1028.0405,1959.8208,3.0,Npnt
4487640,-1072.8185,1960.195,3.0,Npnt
4487641,-1014.9401,1962.415,3.0,Npnt
4487642,-1004.33716,1963.0209,3.0,Npnt
4487643,-969.5038,1968.5995,3.0,Npnt
4487644,-1019.918,1969.5239,3.0,Npnt
4487645,-1095.9313,1970.6559,3.0,Npnt
4487646,-1095.2084,1971.4843,3.0,Npnt
4487647,-978.9037,1972.8485,3.0,Npnt
4487648,-928.3754,1974.5579,3.0,Npnt
4487649,-984.0526,1976.8401,3.0,Npnt
4487650,-963.3312,1978.7985,3.0,Npnt
4487651,-1026.5681,1980.9979,3.0,Npnt
4487652,-1024.7515,1983.5175,3.0,Npnt
4487653,-1060.3356,1984.4497,3.0,Npnt
4487654,-1100.8217,1984.9664,3.0,Npnt
4487655,-905.1005,1985.851,3.0,Npnt
4487656,-906.78534,1986.0581,3.0,Npnt
4487657,-901.5274,1986.0479,3.0,Npnt
4487658,-1022.7641,1986.2405,3.0,Npnt
4487659,-1081.2903,1990.9977,3.0,Npnt
4487660,-1081.311,1992.2808,3.0,Npnt
4487661,-1091.2036,1998.7192,3.0,Npnt
4487662,-1017.3849,1998.5491,3.0,Npnt
4487663,-971.4839,1999.3168,3.0,Npnt
4487664,-1077.1492,2000.5581,3.0,Npnt
4487665,-1080.5826,2001.2073,3.0,Npnt
4487666,-1027.1584,2003.5553,3.0,Npnt
4487667,-922.98,2004.0015,3.0,Npnt
4487668,-914.6597,2005.7231,3.0,Npnt
4487669,-1027.9686,2007.6642,3.0,Npnt
4487670,-1024.799,2009.165,3.0,Npnt
4487671,-919.37335,2009.6055,3.0,Npnt
4487672,-914.1915,2009.6555,3.0,Npnt
4487673,-974.5708,2012.0203,3.0,Npnt
4487674,-1081.7349,2012.325,3.0,Npnt
4487675,-1009.4532,2020.7047,3.0,Npnt
4487676,-993.2587,2021.6853,3.0,Npnt
4487677,-998.47815,2023.175,3.0,Npnt
4487678,-964.20044,2025.0953,3.0,Npnt
4487679,-1084.5436,2028.3572,3.0,Npnt
4487680,-964.60046,2028.7522,3.0,Npnt
4487681,-940.3421,2029.3293,3.0,Npnt
4487682,-1056.8945,2030.4308,3.0,Npnt
4487683,-1064.063,2030.6992,3.0,Npnt
4487684,-1089.112,2032.0411,3.0,Npnt
4487685,-1099.7211,2032.2205,3.0,Npnt
4487686,-1042.4548,2032.2714,3.0,Npnt
4487687,-1011.814,2034.7845,3.0,Npnt
4487688,-1044.9133,2035.0787,3.0,Npnt
4487689,-1016.6587,2037.7982,3.0,Npnt
4487690,-1015.8682,2038.005,3.0,Npnt
4487691,-1033.3892,2039.4209,3.0,Npnt
4487692,-1073.6458,2041.3213,3.0,Npnt
4487693,-1005.4182,2041.4829,3.0,Npnt
4487694,-1003.8943,2041.6528,3.0,Npnt
4487695,-936.9363,2042.525,3.0,Npnt
4487696,-1066.6901,2045.5273,3.0,Npnt
4487697,-904.7252,2046.5024,3.0,Npnt
4487698,-915.7006,2047.5875,3.0,Npnt
4487699,-904.9852,2047.913,3.0,Npnt
4487700,-1032.1125,2051.039,3.0,Npnt
4487701,-1087.0447,2051.4536,3.0,Npnt
4487702,-1083.0175,2052.993,3.0,Npnt
4487703,-1083.343,2056.6152,3.0,Npnt
4487704,-907.09186,2057.6406,3.0,Npnt
4487705,-909.50165,2059.0884,3.0,Npnt
4487706,-1051.113,2059.9473,3.0,Npnt
4487707,-1052.4066,2061.8054,3.0,Npnt
4487708,-1074.6115,2062.2183,3.0,Npnt
4487709,-1099.7109,2068.3945,3.0,Npnt
4487710,-1068.7809,2068.311,3.0,Npnt
4487711,-1023.64844,2068.7832,3.0,Npnt
4487712,-1016.34064,2071.0818,3.0,Npnt
4487713,-1037.9349,2071.2188,3.0,Npnt
4487714,-1017.0056,2072.109,3.0,Npnt
4487715,-1040.2,2073.0679,3.0,Npnt
4487716,-1023.35394,2075.3826,3.0,Npnt
4487717,-959.20337,2075.5261,3.0,Npnt
4487718,-958.15295,2075.676,3.0,Npnt
4487719,-1100.2454,2076.9028,3.0,Npnt
4487720,-912.27594,2083.9802,3.0,Npnt
4487721,-988.16187,2084.555,3.0,Npnt
4487722,-995.7835,2086.6106,3.0,Npnt
4487723,-1013.7943,2088.5212,3.0,Npnt
4487724,-1073.1718,2089.116,3.0,Npnt
4487725,-928.7094,2089.36,3.0,Npnt
4487726,-993.51263,2089.8464,3.0,Npnt
4487727,-992.8427,2089.8284,3.0,Npnt
4487728,-1026.1826,2091.5056,3.0,Npnt
4487729,-960.5335,2092.9424,3.0,Npnt
4487730,-993.926,2095.0264,3.0,Npnt
4487731,-1091.7709,2095.8044,3.0,Npnt
4487732,-981.1975,2097.464,3.0,Npnt
4487733,-982.6826,2097.8865,3.0,Npnt
4487734,-1054.0358,2098.1567,3.0,Npnt
4487735,-982.1897,2100.21,3.0,Npnt
4487736,-1088.7606,2103.809,3.0,Npnt
4487737,-1082.5103,2105.3784,3.0,Npnt
4487738,-910.7515,2109.9585,3.0,Npnt
4487739,-1086.1313,2111.3933,3.0,Npnt
4487740,-1079.758,2112.545,3.0,Npnt
4487741,-1046.8833,2114.9753,3.0,Npnt
4487742,-1088.2255,2115.669,3.0,Npnt
4487743,-1089.6432,2115.8354,3.0,Npnt
4487744,-1080.405,2116.7097,3.0,Npnt
4487745,-1049.925,2120.792,3.0,Npnt
4487746,-1032.762,2122.5703,3.0,Npnt
4487747,-1084.2009,2124.2578,3.0,Npnt
4487748,-932.7575,2126.35,3.0,Npnt
4487749,-1092.7594,2126.7173,3.0,Npnt
4487750,-930.8905,2128.559,3.0,Npnt
4487751,-1032.0565,2129.722,3.0,Npnt
4487752,-933.9323,2129.9148,3.0,Npnt
4487753,-1083.5809,2130.5708,3.0,Npnt
4487754,-952.56506,2131.4856,3.0,Npnt
4487755,-1096.1392,2133.5823,3.0,Npnt
4487756,-1030.8318,2134.8657,3.0,Npnt
4487757,-1081.8552,2135.5293,3.0,Npnt
4487758,-1025.2405,2137.1104,3.0,Npnt
4487759,-932.15576,2140.2556,3.0,Npnt
4487760,-905.7473,2143.0134,3.0,Npnt
4487761,-1076.4618,2144.092,3.0,Npnt
4487762,-907.4977,2144.0554,3.0,Npnt
4487763,-1041.9011,2144.289,3.0,Npnt
4487764,-898.9746,2145.3157,3.0,Npnt
4487765,-1087.9642,2145.6558,3.0,Npnt
4487766,-970.95325,2154.2405,3.0,Npnt
4487767,-922.22815,1957.2241,3.0,Npsr1
4487768,-1024.7524,1981.711,3.0,Npsr1
4487769,-978.8522,2016.7004,3.0,Npsr1
4487770,-1036.3234,1952.5024,3.0,Npy2r
4487771,-1003.3785,1959.077,3.0,Npy2r
4487772,-1075.8192,1974.133,3.0,Npy2r
4487773,-1072.4087,1975.9543,3.0,Npy2r
4487774,-1004.4635,1977.3324,3.0,Npy2r
4487775,-1068.804,1980.0505,3.0,Npy2r
4487776,-970.9558,2020.5292,3.0,Npy2r
4487777,-1040.1903,2042.271,3.0,Npy2r
4487778,-917.10736,2149.0156,3.0,Npy2r
4487779,-1037.8531,1952.9993,3.0,Nr2f2
4487780,-1012.9627,1953.3032,3.0,Nr2f2
4487781,-1035.6512,1954.0883,3.0,Nr2f2
4487782,-924.674,1955.0746,3.0,Nr2f2
4487783,-1094.7181,1956.1224,3.0,Nr2f2
4487784,-1074.5731,1975.1095,3.0,Nr2f2
4487785,-953.4918,1977.6252,3.0,Nr2f2
4487786,-1079.2411,1977.73,3.0,Nr2f2
4487787,-1077.6921,1979.2325,3.0,Nr2f2
4487788,-1077.267,1980.658,3.0,Nr2f2
4487789,-1066.2236,1981.7432,3.0,Nr2f2
4487790,-955.40424,1993.0238,3.0,Nr2f2
4487791,-1057.9215,2002.2162,3.0,Nr2f2
4487792,-943.97546,2062.886,3.0,Nr2f2
4487793,-896.6734,2065.308,3.0,Nr2f2
4487794,-937.32465,2103.0261,3.0,Nr2f2
4487795,-1057.6534,2111.6025,3.0,Nr2f2
4487796,-1065.4457,2116.1418,3.0,Nr2f2
4487797,-935.557,2152.7542,3.0,Nr2f2
4487798,-903.5865,1957.0847,3.0,Nr4a1
4487799,-1075.719,1964.151,3.0,Nr4a1
4487800,-924.3452,1967.189,3.0,Nr4a1
4487801,-1028.9674,1968.0775,3.0,Nr4a1
4487802,-918.9969,1971.3165,3.0,Nr4a1
4487803,-950.4187,1976.5166,3.0,Nr4a1
4487804,-998.24664,1985.2994,3.0,Nr4a1
4487805,-930.72253,1994.533,3.0,Nr4a1
4487806,-1035.253,1999.2892,3.0,Nr4a1
4487807,-1034.9661,2002.5226,3.0,Nr4a1
4487808,-965.0027,2006.2855,3.0,Nr4a1
4487809,-1040.811,2006.4896,3.0,Nr4a1
4487810,-1038.424,2007.4852,3.0,Nr4a1
4487811,-1039.509,2009.1132,3.0,Nr4a1
4487812,-997.657,2023.855,3.0,Nr4a1
4487813,-1097.7025,2029.0848,3.0,Nr4a1
4487814,-1044.4332,2029.4772,3.0,Nr4a1
4487815,-911.7184,2033.2024,3.0,Nr4a1
4487816,-1050.6594,2034.3303,3.0,Nr4a1
4487817,-1095.8103,2035.2179,3.0,Nr4a1
4487818,-1075.8365,2036.5205,3.0,Nr4a1
4487819,-1099.7239,2037.9557,3.0,Nr4a1
4487820,-1007.44116,2038.6428,3.0,Nr4a1
4487821,-907.42035,2039.1962,3.0,Nr4a1
4487822,-1077.1499,2039.9763,3.0,Nr4a1
4487823,-904.0316,2046.9579,3.0,Nr4a1
4487824,-913.2651,2048.9185,3.0,Nr4a1
4487825,-1078.0184,2052.3936,3.0,Nr4a1
4487826,-913.2603,2055.3994,3.0,Nr4a1
4487827,-1042.5474,2057.2559,3.0,Nr4a1
4487828,-910.1711,2058.987,3.0,Nr4a1
4487829,-1069.242,2069.601,3.0,Nr4a1
4487830,-1019.0025,2070.6785,3.0,Nr4a1
4487831,-1071.1448,2071.0146,3.0,Nr4a1
4487832,-993.60004,2075.3904,3.0,Nr4a1
4487833,-990.04456,2078.4578,3.0,Nr4a1
4487834,-1078.2103,2079.4958,3.0,Nr4a1
4487835,-1007.6891,2080.369,3.0,Nr4a1
4487836,-1086.0726,2080.6646,3.0,Nr4a1
4487837,-1013.0644,2081.729,3.0,Nr4a1
4487838,-1018.04315,2082.059,3.0,Nr4a1
4487839,-1005.39813,2082.9373,3.0,Nr4a1
4487840,-1011.04926,2084.4622,3.0,Nr4a1
4487841,-973.1141,2088.7925,3.0,Nr4a1
4487842,-989.816,2092.0518,3.0,Nr4a1
4487843,-909.5585,2092.7234,3.0,Nr4a1
4487844,-933.4366,2096.4172,3.0,Nr4a1
4487845,-1086.6104,2098.6963,3.0,Nr4a1
4487846,-1057.8319,2101.9395,3.0,Nr4a1
4487847,-1023.3425,2106.7766,3.0,Nr4a1
4487848,-1014.92957,2109.0796,3.0,Nr4a1
4487849,-1003.2602,2109.9592,3.0,Nr4a1
4487850,-974.95197,2114.3916,3.0,Nr4a1
4487851,-932.8128,2127.406,3.0,Nr4a1
4487852,-919.0326,2140.7476,3.0,Nr4a1
4487853,-931.33075,2141.2532,3.0,Nr4a1
4487854,-961.4004,1975.202,3.0,Nr4a2
4487855,-995.85474,2008.012,3.0,Nr4a2
4487856,-944.5473,2056.2676,3.0,Nr4a2
4487857,-1063.4631,2078.7568,3.0,Nr4a2
4487858,-999.6736,2100.8044,3.0,Nr4a2
4487859,-981.5267,2103.031,3.0,Nr4a2
4487860,-990.2145,2123.8271,3.0,Nr4a2
4487861,-1055.7155,2133.8179,3.0,Nr4a2
4487862,-1070.2234,2148.4902,3.0,Nr4a2
4487863,-971.2949,1950.6984,3.0,Ntng2
4487864,-1083.0714,1951.2782,3.0,Ntng2
4487865,-1001.99164,1951.565,3.0,Ntng2
4487866,-1029.5189,1952.095,3.0,Ntng2
4487867,-1057.4984,1952.5415,3.0,Ntng2
4487868,-1047.5753,1955.0459,3.0,Ntng2
4487869,-1049.3357,1956.4943,3.0,Ntng2
4487870,-979.0743,1956.7977,3.0,Ntng2
4487871,-938.6864,1961.2771,3.0,Ntng2
4487872,-940.72736,1961.9536,3.0,Ntng2
4487873,-1027.8807,1963.3881,3.0,Ntng2
4487874,-1003.8461,1963.4526,3.0,Ntng2
4487875,-1084.2378,1967.9518,3.0,Ntng2
4487876,-940.76227,1968.0004,3.0,Ntng2
4487877,-992.2319,1971.6086,3.0,Ntng2
4487878,-1059.1111,1972.1118,3.0,Ntng2
4487879,-1028.6378,1972.3501,3.0,Ntng2
4487880,-1082.3812,1972.921,3.0,Ntng2
4487881,-954.6329,1974.6577,3.0,Ntng2
4487882,-898.8197,1980.3175,3.0,Ntng2
4487883,-1038.8573,1983.8436,3.0,Ntng2
4487884,-965.1865,1984.2194,3.0,Ntng2
4487885,-992.8526,1984.5194,3.0,Ntng2
4487886,-1087.2278,1985.1802,3.0,Ntng2
4487887,-906.4675,1985.3085,3.0,Ntng2
4487888,-1010.0141,1986.1582,3.0,Ntng2
4487889,-1067.8751,1987.2158,3.0,Ntng2
4487890,-1053.359,1989.1149,3.0,Ntng2
4487891,-1087.466,1989.172,3.0,Ntng2
4487892,-932.8152,1992.2196,3.0,Ntng2
4487893,-1084.606,1993.5734,3.0,Ntng2
4487894,-945.25275,1994.4022,3.0,Ntng2
4487895,-940.12225,1995.0674,3.0,Ntng2
4487896,-1095.701,1995.5426,3.0,Ntng2
4487897,-1074.4691,1995.616,3.0,Ntng2
4487898,-1086.4869,1996.888,3.0,Ntng2
4487899,-1022.55756,1999.8357,3.0,Ntng2
4487900,-996.1317,2005.6539,3.0,Ntng2
4487901,-1002.60034,2007.2356,3.0,Ntng2
4487902,-956.0972,2008.241,3.0,Ntng2
4487903,-960.2442,2008.5029,3.0,Ntng2
4487904,-1033.942,2009.3718,3.0,Ntng2
4487905,-928.494,2013.9899,3.0,Ntng2
4487906,-945.1345,2014.2618,3.0,Ntng2
4487907,-912.23096,2015.0457,3.0,Ntng2
4487908,-952.2786,2019.1813,3.0,Ntng2
4487909,-1043.5402,2027.3899,3.0,Ntng2
4487910,-989.69836,2040.348,3.0,Ntng2
4487911,-1030.851,2042.054,3.0,Ntng2
4487912,-947.41833,2045.2122,3.0,Ntng2
4487913,-951.1004,2046.2855,3.0,Ntng2
4487914,-1063.7915,2046.4768,3.0,Ntng2
4487915,-998.91205,2049.64,3.0,Ntng2
4487916,-1004.7142,2050.3,3.0,Ntng2
4487917,-1072.4243,2051.7314,3.0,Ntng2
4487918,-915.7826,2052.687,3.0,Ntng2
4487919,-1015.60236,2053.232,3.0,Ntng2
4487920,-1059.4314,2055.902,3.0,Ntng2
4487921,-1084.461,2058.771,3.0,Ntng2
4487922,-1020.49133,2070.4585,3.0,Ntng2
4487923,-1061.4292,2072.526,3.0,Ntng2
4487924,-1049.0679,2073.0356,3.0,Ntng2
4487925,-1085.817,2077.0660000000003,3.0,Ntng2
4487926,-1015.4516,2078.293,3.0,Ntng2
4487927,-1009.78613,2079.8396,3.0,Ntng2
4487928,-1012.32025,2084.1797,3.0,Ntng2
4487929,-954.9725,2085.8127,3.0,Ntng2
4487930,-1038.381,2090.7275,3.0,Ntng2
4487931,-986.321,2090.9875,3.0,Ntng2
4487932,-950.2135,2091.2888,3.0,Ntng2
4487933,-947.37836,2092.9410000000003,3.0,Ntng2
4487934,-1056.2524,2097.1707,3.0,Ntng2
4487935,-1035.3945,2099.3713,3.0,Ntng2
4487936,-977.013,2104.6125,3.0,Ntng2
4487937,-905.6539,2107.0454,3.0,Ntng2
4487938,-1009.01733,2108.8826,3.0,Ntng2
4487939,-903.3222,2110.2334,3.0,Ntng2
4487940,-1033.0239,2115.8438,3.0,Ntng2
4487941,-1049.057,2116.6064,3.0,Ntng2
4487942,-1055.7798,2117.0442,3.0,Ntng2
4487943,-983.09357,2117.8955,3.0,Ntng2
4487944,-929.37164,2119.1191,3.0,Ntng2
